employee_id,department_raw,department,office_zip,tenure_years,age,year_hired,regional_unemployment,regional_cpi_inflation,performance_rating,bonus_pay,base_salary,retention_risk
E102521,MARKETING,Marketing,20085,10.8,35,2016,4.54,4.48,4.0,2071.44,111684.66,0.161
E102522, engineerING,Engineering,63070,5.3,39,2021,4.6,3.29,3.0,3278.08,105390.24,0.198
E102523,MARKETING,Marketing,14341,0.1,26,2026,3.99,2.18,,,61705.56,0.172
E102524,SALES,Sales,70881,7.6,34,2019,4.21,3.08,2.5,2137.72,116944.09,0.24
E102525,Eng,Engineering,96008,1.3,34,2025,7.38,3.56,3.5,0.0,86062.43,0.225
E102526,Sales ,Sales,78885,0.2,40,2026,5.14,2.61,,,57764.8,0.293
E102527,SLS.,Sales,48267,0.6,43,2026,2.0,0.67,,,,0.336
E102528,Sls,Sales,43301,8.0,34,2018,4.56,3.42,3.0,1650.73,90933.58,0.314
E102529,Mktg,Marketing,68385,5.3,33,2021,6.5,2.7,,,70821.58,0.188
E102530,MKTG.,Marketing,10447,4.4,38,2022,2.83,2.31,,,91937.72,0.22
E102531,marketing,Marketing,55899,5.7,43,2021,4.46,2.84,3.5,3407.22,92504.07,0.22
E102532,Sls,Sales,94068,0.6,21,2026,6.27,4.48,,,68519.13,0.211
E102533,engineering,Engineering,74371,3.2,35,2023,5.13,2.56,3.0,5318.43,,0.166
E102534,SALES,Sales,94301,2.2,31,2024,7.08,3.22,3.5,5962.11,65503.56,0.258
E102535,Marketing ,Marketing,20092,4.2,26,2022,3.59,3.74,3.5,6728.76,81878.81,0.217
E102536,SLS.,Sales,24738,4.3,29,2022,4.51,4.11,,,82025.59,0.238
E102537,Engineering,Engineering,78381,5.5,34,2021,5.9,1.9,3.5,13142.91,120753.07,0.152
E102538,Engineering,Engineering,68385,6.1,37,2020,6.5,2.7,2.5,7331.72,,0.213
E102539,Mktg,Marketing,67638,0.7,37,2026,4.71,2.23,,,62279.66,0.199
E102540,marketing,Marketing,81132,3.2,36,2023,3.47,4.14,3.5,4678.29,87235.89,0.207
E102541,Engineering,Engineering,50678,3.8,40,2023,3.97,3.08,3.5,0.0,89834.13,0.122
E102542,Engineering,Engineering,31310,1.3,32,2025,2.86,2.64,2.5,2754.23,89536.03,0.21
E102543,Eng,Engineering,77595,1.1,29,2025,2.01,3.92,3.0,7825.11,91021.75,0.215
E102544,marketing,Marketing,68498,0.6,31,2026,4.82,2.86,,,61480.14,0.187
E102545, engineerING,Engineering,14464,1.0,35,2025,5.01,2.01,3.5,5018.16,106427.09,0.181
E102546,sales,Sales,38160,6.8,43,2020,3.28,2.31,3.0,3857.45,75505.98,0.271
E102547,engineering,Engineering,86012,0.8,31,2026,3.31,2.67,4.5,7952.02,91982.04,0.242
E102548,Engineering,Engineering,80134,1.0,27,2025,5.9,2.66,3.0,8580.44,90779.59,0.195
E102549,ENGINEERING ,Engineering,52626,4.1,37,2022,3.89,1.28,4.0,3866.67,105401.72,0.193
E102550,marketing,Marketing,71134,5.1,38,2021,4.01,0.99,4.0,12273.24,93907.68,0.195
E102551,Marketing ,Marketing,85947,3.7,41,2023,7.11,4.88,,,91295.61,0.244
E102552,MARKETING,Marketing,70377,1.5,29,2025,5.16,0.93,3.0,503.0,85709.64,0.139
E102553,Sls,Sales,36960,1.2,29,2025,8.18,1.01,3.0,1987.18,69383.25,0.243
E102554,Engineering,Engineering,51775,4.0,39,2022,5.18,3.17,3.5,3427.45,109029.18,0.167
E102555,Sales ,Sales,39069,3.4,32,2023,5.58,3.47,3.0,4112.8,76616.62,0.31
E102556, engineerING,Engineering,68341,2.8,32,2024,2.85,2.93,3.0,187.36,107958.72,0.195
E102557,ENG.,Engineering,75607,6.6,44,2020,7.09,2.07,3.5,5862.31,110164.11,0.148
E102558,MARKETING,Marketing,22676,3.2,27,2023,4.34,2.73,3.0,4842.3,79559.47,0.176
E102559,Engineering,Engineering,28188,1.1,42,2025,5.24,3.88,3.0,7761.66,101364.46,0.184
E102560,MARKETING,Marketing,59526,2.8,31,2024,7.91,4.29,2.0,3068.3,68339.23,0.278
E102561,SALES,Sales,86813,5.5,41,2021,5.06,4.19,,,86363.22,0.245
E102562,SLS.,Sales,78221,3.1,34,2023,7.54,3.46,3.0,1846.31,84011.99,0.233
E102563,Marketing ,Marketing,75030,5.4,38,2021,2.55,3.38,,,87975.38,0.174
E102564,MKTG.,Marketing,63746,6.2,36,2020,4.27,3.38,,,73745.18,0.166
E102565,ENG.,Engineering,35716,3.2,38,2023,6.26,3.44,3.0,3763.62,101214.69,0.283
E102566,ENG.,Engineering,36947,3.7,33,2023,8.21,3.39,4.0,7462.64,108262.77,0.195
E102567,Eng,Engineering,86012,2.9,31,2024,3.31,2.67,3.0,5297.67,102614.6,0.234
E102568,SALES,Sales,10472,5.5,46,2021,4.73,4.19,3.5,1072.33,100150.37,0.26
E102569,SLS.,Sales,79228,2.9,34,2024,4.5,2.94,4.0,5258.29,103895.06,0.265
E102570, engineerING,Engineering,34642,5.1,33,2021,5.04,2.61,3.0,2968.45,89883.67,0.211
E102571,Mktg,Marketing,63669,4.4,28,2022,5.72,2.87,3.5,3311.99,87693.63,0.203
E102572,Sales ,Sales,35955,0.6,41,2026,4.18,2.43,,,71454.17,0.274
E102573, sales,Sales,53746,5.3,34,2021,6.59,3.44,3.5,3690.95,84660.28,0.261
E102574,Mktg,Marketing,61952,4.1,45,2022,6.65,3.26,3.5,4503.51,,0.166
E102575,marketing,Marketing,45809,8.4,41,2018,6.83,4.03,3.0,2604.77,95720.55,0.197
E102576, sales,Sales,25117,1.3,33,2025,7.9,2.76,3.5,5992.82,66615.22,0.263
E102577,Sales ,Sales,79600,4.4,36,2022,4.34,4.3,3.5,7077.98,,0.345
E102578,ENG.,Engineering,44089,2.6,45,2024,4.62,3.9,2.5,2254.59,100848.13,0.272
E102579,Sls,Sales,19689,0.7,21,2026,3.45,3.0,,,74474.6,0.263
E102580,Engineering,Engineering,77571,0.5,33,2026,2.64,3.39,2.5,975.28,96382.53,0.213
E102581,Sls,Sales,49709,9.6,39,2017,4.07,2.23,3.5,7172.61,93092.32,0.244
E102582,Engineering,Engineering,37138,4.4,34,2022,4.06,2.58,3.0,2898.06,131889.02,0.137
E102583,Engineering,Engineering,49598,3.2,35,2023,5.58,1.61,3.5,7165.44,104657.65,0.162
E102584,Eng,Engineering,50678,0.9,31,2026,3.97,3.08,3.5,6718.65,99622.85,0.141
E102585,Engineering,Engineering,34245,9.2,41,2017,6.78,2.97,3.0,2216.23,118639.29,0.167
E102586,ENG.,Engineering,43873,2.0,33,2024,2.0,2.7,3.0,3752.12,101965.74,0.197
E102587,engineering,Engineering,70595,4.6,29,2022,3.28,4.04,4.0,11131.84,,0.216
E102588,marketing,Marketing,10471,3.9,37,2023,3.61,2.55,4.0,2172.45,70136.66,0.172
E102589,Eng,Engineering,33895,12.1,47,2014,7.53,1.71,3.0,6366.84,134054.27,0.144
E102590,sales,Sales,58660,3.6,32,2023,5.57,5.1,2.5,3004.04,,0.359
E102591,SALES,Sales,22060,2.4,43,2024,2.6,2.63,4.5,5346.78,77892.71,0.306
E102592,SLS.,Sales,79375,4.5,42,2022,3.43,3.62,3.5,0.0,,0.268
E102593,ENGINEERING ,Engineering,27151,4.8,40,2022,6.16,2.01,3.5,7851.06,115589.96,0.145
E102594,engineering,Engineering,61564,17.6,53,2009,5.33,1.55,3.0,7281.34,181307.55,0.121
E102595,SALES,Sales,86938,3.6,35,2023,5.64,1.61,3.5,6524.52,,0.198
E102596,Eng,Engineering,86545,1.3,38,2025,3.52,2.94,4.5,6789.21,88711.6,0.222
E102597,Engineering,Engineering,43220,2.8,42,2024,2.77,1.62,3.5,5187.84,100533.38,0.248
E102598,sales,Sales,92932,4.5,40,2022,3.75,3.71,4.0,5830.85,81658.33,0.237
E102599, sales,Sales,49719,5.0,33,2021,2.77,2.86,3.5,1377.26,76921.69,0.345
E102600,ENGINEERING ,Engineering,62702,0.8,32,2026,5.12,3.0,3.0,7759.21,96598.53,0.205
E102601,sales,Sales,87765,2.5,36,2024,6.99,2.97,3.0,2615.96,88862.34,0.268
E102602, mArketing,Marketing,82846,11.6,47,2015,6.39,3.31,3.0,3081.3,99692.62,0.214
E102603,SALES,Sales,16086,1.7,32,2025,7.12,4.02,3.5,6783.09,71046.96,0.285
E102604,ENG.,Engineering,79423,6.7,35,2020,7.49,2.72,4.0,7486.38,114467.1,0.186
E102605, engineerING,Engineering,16846,2.8,42,2024,2.8,4.11,3.5,3917.22,90166.91,0.2
E102606, mArketing,Marketing,12180,3.7,29,2023,7.29,1.44,,,91753.26,0.176
E102607,ENGINEERING ,Engineering,32431,0.9,27,2026,4.12,2.83,3.0,5316.63,93791.72,0.116
E102608,sales,Sales,73977,3.1,27,2023,3.03,3.79,3.5,2756.42,,0.258
E102609,engineering,Engineering,28732,4.4,31,2022,3.87,5.68,3.0,6447.3,103536.83,0.252
E102610,SALES,Sales,49559,3.6,41,2023,3.5,2.71,,,,0.227
E102611,SALES,Sales,10906,3.2,41,2023,6.97,2.76,,,82410.34,0.186
E102612, mArketing,Marketing,53746,5.5,36,2021,6.59,3.44,3.0,5794.29,94840.46,0.216
E102613,SALES,Sales,27221,1.2,35,2025,5.57,4.28,3.0,4895.12,83515.77,0.27
E102614,Engineering,Engineering,66251,4.6,36,2022,2.88,4.02,3.5,0.0,107610.12,0.222
E102615,Mktg,Marketing,45436,0.4,25,2026,5.87,1.39,,,79347.35,0.174
E102616,ENGINEERING ,Engineering,95980,7.9,50,2019,4.5,0.52,3.5,2665.03,114002.41,0.216
E102617, sales,Sales,98572,3.3,41,2023,6.02,3.64,3.0,6509.09,82366.59,0.321
E102618,sales,Sales,77810,6.4,39,2020,2.96,3.0,,,99722.92,0.269
E102619,Sales ,Sales,80123,0.1,27,2026,4.55,3.59,,,76286.23,0.285
E102620, sales,Sales,12516,5.8,36,2021,4.9,4.32,3.5,1828.0,97412.19,0.305
E102621,Sls,Sales,95083,2.0,30,2024,4.22,2.57,3.0,3788.81,70305.11,0.237
E102622,ENG.,Engineering,68662,3.8,35,2023,3.42,2.24,3.5,5296.18,105526.52,0.27
E102623,Sls,Sales,20282,5.8,38,2021,7.28,3.46,3.5,10633.5,74466.63,0.305
E102624,MKTG.,Marketing,80839,3.5,33,2023,5.65,2.99,3.5,6754.52,76193.92,0.13
E102625,Engineering,Engineering,42485,5.4,29,2021,4.32,3.61,3.0,7392.87,115204.03,0.244
E102626,MKTG.,Marketing,91741,2.9,45,2024,6.0,3.43,,,83399.3,0.132
E102627,engineering,Engineering,54147,8.3,40,2018,2.13,3.23,3.5,7128.33,128378.32,0.183
E102628, engineerING,Engineering,31174,3.3,37,2023,5.26,2.52,3.5,4826.58,101506.93,0.207
E102629,engineering,Engineering,23717,3.3,32,2023,4.83,3.14,2.5,2675.54,106978.32,0.272
E102630,Eng,Engineering,44060,3.4,27,2023,3.5,4.26,3.5,5767.21,98953.36,0.184
E102631,Mktg,Marketing,19974,3.7,34,2023,2.67,0.86,2.5,0.0,63664.61,0.235
E102632,Sls,Sales,82139,1.2,31,2025,4.99,2.57,2.5,1439.21,47779.89,0.3
E102633,MARKETING,Marketing,15602,1.7,36,2025,7.08,3.22,4.5,5482.89,70227.25,0.165
E102634,MKTG.,Marketing,24945,7.0,43,2019,3.97,2.1,3.5,3426.18,76316.03,0.214
E102635,Eng,Engineering,19729,6.4,41,2020,4.85,4.64,4.0,2621.26,107475.4,0.164
E102636,Marketing ,Marketing,14237,6.1,42,2020,3.76,2.38,4.0,4820.76,86589.24,0.154
E102637,ENG.,Engineering,22973,5.0,45,2021,4.71,4.39,4.0,2920.43,112577.92,0.121
E102638,SLS.,Sales,51938,2.5,35,2024,4.09,2.31,3.0,7323.68,72232.11,0.236
E102639,Eng,Engineering,14753,2.3,39,2024,7.07,3.81,,,120891.09,0.175
E102640, sales,Sales,41965,3.6,37,2023,3.95,1.34,3.5,0.0,64215.75,0.215
E102641,sales,Sales,29349,7.7,29,2019,6.01,2.49,3.5,4380.04,97926.32,0.19
E102642,Marketing ,Marketing,67810,4.2,34,2022,2.0,3.02,3.5,6308.26,81395.23,0.249
E102643,SALES,Sales,54399,1.6,28,2025,4.44,4.55,3.0,2805.68,,0.22
E102644,Engineering,Engineering,81376,1.0,33,2025,4.47,2.51,3.5,2758.51,100863.05,0.128
E102645, sales,Sales,14945,6.5,34,2020,8.01,3.41,3.5,2111.07,,0.323
E102646,SLS.,Sales,70030,9.3,43,2017,4.96,1.83,3.5,3441.49,83172.09,0.294
E102647,SLS.,Sales,63850,0.8,37,2026,4.02,3.92,,,,0.301
E102648,SALES,Sales,61648,6.6,44,2020,5.47,2.88,2.5,0.0,,0.33
E102649, sales,Sales,50891,4.9,44,2022,4.28,1.72,4.0,4986.26,85920.92,0.312
E102650,sales,Sales,30830,1.9,25,2025,5.38,2.89,3.0,0.0,68413.99,0.295
E102651, engineerING,Engineering,86938,4.3,29,2022,5.64,1.61,4.0,9547.76,119585.86,0.166
E102652,sales,Sales,93855,1.4,47,2025,6.16,2.46,3.0,5300.13,65559.18,0.217
E102653, sales,Sales,68341,3.1,39,2023,2.85,2.93,3.5,2522.18,100602.95,0.239
E102654,MKTG.,Marketing,97275,3.7,36,2023,4.78,2.74,3.0,1678.02,86740.67,0.174
E102655, sales,Sales,88542,8.3,39,2018,2.58,2.82,2.5,1067.22,,0.296
E102656,Engineering,Engineering,45436,3.0,34,2023,5.87,1.39,4.5,6402.29,92586.92,0.148
E102657,Mktg,Marketing,79228,2.1,23,2024,4.5,2.94,,,75056.53,0.174
E102658,Engineering,Engineering,67259,4.7,32,2022,7.79,3.15,3.5,6127.14,99390.11,0.236
E102659, engineerING,Engineering,75450,5.5,36,2021,5.0,2.73,3.0,6121.96,125566.37,0.12
E102660, sales,Sales,33601,2.0,29,2024,8.79,2.92,2.5,5880.18,66517.19,0.311
E102661,ENG.,Engineering,13750,1.5,30,2025,7.38,2.19,3.5,4319.41,83369.96,0.13
E102662, engineerING,Engineering,64371,1.7,45,2025,2.89,0.87,3.0,10.27,81661.74,0.188
E102663,Eng,Engineering,40028,8.3,38,2018,5.07,2.28,3.0,953.15,124402.63,0.217
E102664,Marketing ,Marketing,50891,5.3,38,2021,4.28,1.72,,,72828.2,0.146
E102665,Sls,Sales,28170,2.8,35,2024,5.64,2.38,2.5,4058.41,92809.1,0.299
E102666,SLS.,Sales,39835,7.4,41,2019,5.48,3.61,3.5,5123.23,92141.96,0.266
E102667,ENGINEERING ,Engineering,54109,2.0,31,2024,3.83,4.18,3.5,6249.67,102542.76,0.208
E102668,Marketing ,Marketing,87912,3.5,41,2023,3.26,2.09,,,61105.29,0.188
E102669,Marketing ,Marketing,35476,1.3,35,2025,6.05,3.38,3.0,4252.39,79235.42,0.23
E102670,marketing,Marketing,89564,7.2,32,2019,6.42,3.35,3.5,3830.2,95233.35,0.162
E102671,engineering,Engineering,45436,1.9,32,2025,5.87,1.39,3.0,5984.55,83664.01,0.199
E102672,engineering,Engineering,43307,1.9,32,2025,3.94,4.0,3.5,4494.54,116133.98,0.172
E102673,Marketing ,Marketing,15202,4.8,35,2022,5.43,1.97,,,77523.62,0.21
E102674,MARKETING,Marketing,65983,0.4,34,2026,6.1,3.23,,,51215.35,0.261
E102675,MKTG.,Marketing,48308,1.1,35,2025,4.02,4.33,3.0,2410.4,75117.79,0.169
E102676, mArketing,Marketing,29214,6.0,40,2020,6.91,2.99,4.0,8246.02,84621.1,0.179
E102677,sales,Sales,29432,1.6,34,2025,5.18,2.57,,,,0.243
E102678,sales,Sales,58468,14.6,46,2012,4.4,1.61,3.5,2037.11,109669.54,0.237
E102679,ENGINEERING ,Engineering,46826,4.1,24,2022,6.22,3.51,4.0,6864.49,102540.31,0.152
E102680,SLS.,Sales,67928,0.7,36,2026,4.7,1.07,,,73497.76,0.259
E102681,sales,Sales,20718,9.7,43,2017,6.47,4.41,3.5,8911.75,100821.72,0.229
E102682,Eng,Engineering,52636,4.1,30,2022,3.36,2.01,3.0,7180.03,112338.47,0.18
E102683,marketing,Marketing,86813,3.2,36,2023,5.06,4.19,3.0,397.48,89367.92,0.053
E102684,ENGINEERING ,Engineering,16846,4.1,38,2022,2.8,4.11,3.5,4704.02,102775.11,0.265
E102685,SLS.,Sales,35616,0.7,38,2026,5.93,2.34,,,68795.17,0.326
E102686,ENG.,Engineering,28362,3.5,37,2023,7.33,2.21,3.0,1448.54,108745.1,0.206
E102687,SALES,Sales,70089,1.7,34,2025,6.7,2.58,3.5,2775.89,58314.62,0.225
E102688,engineering,Engineering,60635,3.4,39,2023,5.34,2.67,3.5,8006.32,119214.68,0.129
E102689,MARKETING,Marketing,58660,2.5,32,2024,5.57,5.1,3.0,3516.29,,0.117
E102690,Sls,Sales,70183,4.0,37,2022,3.1,2.23,2.5,1027.74,77270.65,0.366
E102691,Eng,Engineering,63565,2.8,31,2024,3.89,3.16,4.0,1710.22,120430.24,0.231
E102692, sales,Sales,25105,2.4,39,2024,3.1,1.71,3.0,1097.58,69052.98,0.297
E102693,SLS.,Sales,16052,1.6,25,2025,3.8,4.62,3.5,4847.63,69362.4,0.294
E102694,Sales ,Sales,93966,0.7,36,2026,6.05,3.27,,,66626.29,0.278
E102695,Eng,Engineering,72935,0.6,32,2026,6.32,4.43,3.0,6895.85,92236.12,0.149
E102696,sales,Sales,63746,1.1,37,2025,4.27,3.38,4.0,3147.73,76780.34,0.3
E102697,ENG.,Engineering,77196,5.6,33,2021,4.99,4.58,3.0,5150.99,116667.14,0.218
E102698,ENGINEERING ,Engineering,70740,1.5,33,2025,2.75,4.0,4.0,5170.17,102800.24,0.17
E102699,Sales ,Sales,68498,2.1,33,2024,4.82,2.86,4.0,2403.75,,0.292
E102700,Sales ,Sales,63782,2.1,35,2024,6.15,2.88,4.0,5575.3,74575.96,0.254
E102701,marketing,Marketing,10335,2.6,28,2024,3.19,3.51,3.0,1372.79,71695.59,0.2
E102702,ENGINEERING ,Engineering,80321,5.0,39,2021,3.12,4.19,5.0,6917.25,112497.91,0.226
E102703, sales,Sales,47008,2.8,25,2024,4.62,3.28,,,79815.82,0.274
E102704,Sales ,Sales,36798,6.4,34,2020,5.07,2.03,3.5,8121.78,,0.296
E102705,marketing,Marketing,48652,1.1,24,2025,3.86,3.72,3.0,3368.82,83836.16,0.146
E102706,SALES,Sales,12435,5.9,41,2021,5.15,2.08,2.5,5003.22,74559.93,0.333
E102707,ENG.,Engineering,10984,8.9,42,2018,4.36,3.07,4.5,11683.73,144760.73,0.134
E102708,ENGINEERING ,Engineering,23063,3.5,37,2023,4.58,3.53,3.0,7633.29,121680.19,0.173
E102709,Mktg,Marketing,18808,1.4,40,2025,4.82,2.31,3.5,2428.36,76774.34,0.176
E102710,sales,Sales,94301,5.1,35,2021,7.08,3.22,4.0,2482.36,98558.38,0.299
E102711,ENG.,Engineering,34673,3.6,38,2023,5.34,1.38,4.0,8287.72,106349.74,0.18
E102712,Engineering,Engineering,55899,4.5,36,2022,4.46,2.84,3.0,5474.12,128715.53,0.17
E102713,ENG.,Engineering,20281,6.5,37,2020,4.77,4.24,3.5,4966.39,122646.08,0.237
E102714,Sls,Sales,21068,2.7,40,2024,3.45,3.09,2.0,3247.98,69559.96,0.323
E102715,ENG.,Engineering,39078,2.3,44,2024,2.51,1.2,3.5,6203.67,108666.88,0.191
E102716,MARKETING,Marketing,43894,16.4,45,2010,5.79,3.52,4.0,8699.44,118368.25,0.105
E102717,sales,Sales,23063,5.1,40,2021,4.58,3.53,3.0,825.27,84531.33,0.251
E102718,ENGINEERING ,Engineering,60973,7.3,40,2019,3.06,2.26,3.0,7460.62,125414.4,0.172
E102719, mArketing,Marketing,29365,6.2,39,2020,3.49,2.21,3.0,3646.08,91441.39,0.2
E102720,Marketing ,Marketing,73344,7.3,40,2019,5.26,1.25,4.0,8430.15,,0.19
E102721,SLS.,Sales,51887,4.6,34,2022,4.04,3.01,3.5,6429.39,80175.18,0.217
E102722,Engineering,Engineering,99523,6.8,21,2020,4.69,2.24,4.5,11368.64,137898.53,0.147
E102723,Eng,Engineering,18985,2.1,41,2024,5.26,2.09,3.0,4107.23,109626.03,0.116
E102724,engineering,Engineering,24459,0.7,28,2026,5.15,2.68,,,99716.3,0.16
E102725,Sales ,Sales,39069,1.7,31,2025,5.58,3.47,3.0,5555.21,,0.222
E102726,SLS.,Sales,41942,3.2,33,2023,4.28,2.5,,,,0.346
E102727,ENG.,Engineering,96397,2.9,30,2024,4.15,4.02,3.5,5462.16,99113.24,0.24
E102728,engineering,Engineering,23600,3.6,36,2023,7.29,1.77,4.5,10030.33,117867.24,0.234
E102729,sales,Sales,54018,2.0,33,2024,4.57,2.26,3.0,1885.98,,0.208
E102730, engineerING,Engineering,71172,0.4,28,2026,6.45,1.79,4.0,9854.46,101158.07,0.173
E102731, engineerING,Engineering,85041,2.6,34,2024,5.32,4.47,3.5,418.76,92466.56,0.132
E102732,MKTG.,Marketing,77571,1.0,32,2025,2.64,3.39,3.5,3912.22,76524.34,0.284
E102733,ENG.,Engineering,56441,3.5,39,2023,5.25,3.92,3.0,2611.46,90658.94,0.213
E102734,Eng,Engineering,55065,4.7,29,2022,6.14,5.29,3.5,3825.35,108551.6,0.138
E102735,marketing,Marketing,62255,2.6,30,2024,4.78,3.83,,,81882.72,0.195
E102736, engineerING,Engineering,78598,1.3,36,2025,5.71,4.47,3.5,2763.45,111542.68,0.121
E102737,Marketing ,Marketing,55788,3.7,32,2023,3.51,4.37,,,,0.175
E102738,SLS.,Sales,51375,17.0,43,2009,4.63,3.28,,,121753.44,0.253
E102739,Marketing ,Marketing,12171,5.1,33,2021,5.32,2.83,4.0,2681.44,84326.88,0.21
E102740, engineerING,Engineering,23717,5.4,36,2021,4.83,3.14,4.0,4389.16,116722.74,0.22
E102741,Sales ,Sales,24194,2.3,33,2024,3.17,2.12,2.5,2296.57,60010.85,0.341
E102742,engineering,Engineering,21423,1.8,32,2025,2.83,4.09,2.5,5335.42,93302.05,0.251
E102743,SLS.,Sales,55484,7.3,33,2019,5.71,4.07,3.5,5159.65,76892.61,0.131
E102744,ENG.,Engineering,70053,0.3,35,2026,6.34,3.37,4.0,8614.12,82220.92,0.242
E102745,sales,Sales,56899,1.9,40,2025,4.79,4.04,2.5,0.0,,0.284
E102746,ENG.,Engineering,48652,10.3,32,2016,3.86,3.72,5.0,13480.83,147925.35,0.184
E102747,ENGINEERING ,Engineering,29349,3.3,27,2023,6.01,2.49,3.5,3972.81,94633.05,0.27
E102748,MARKETING,Marketing,28746,0.8,37,2026,4.54,4.25,,,68940.35,0.132
E102749,Engineering,Engineering,54999,4.8,44,2022,4.48,3.09,2.5,5977.97,106875.59,0.231
E102750,Engineering,Engineering,64948,2.6,23,2024,4.05,3.08,4.0,1037.95,87810.42,0.2
E102751,Sales ,Sales,89179,0.6,36,2026,4.16,2.33,,,66615.42,0.304
E102752,Sales ,Sales,24738,4.2,43,2022,4.51,4.11,4.0,5039.89,90049.95,0.26
E102753,ENG.,Engineering,34960,3.8,30,2023,4.86,3.63,3.0,741.13,118942.59,0.227
E102754,SLS.,Sales,80593,3.6,42,2023,4.79,4.06,3.5,2096.91,76580.64,0.243
E102755,sales,Sales,71592,5.1,35,2021,4.92,3.38,3.5,4553.27,85950.17,0.282
E102756,SLS.,Sales,55727,1.2,34,2025,5.46,3.26,,,67055.47,0.277
E102757,SALES,Sales,47432,4.5,32,2022,5.31,1.95,3.0,0.0,70929.42,0.256
E102758,Sls,Sales,10906,4.0,40,2022,6.97,2.76,3.0,3801.93,,0.273
E102759,marketing,Marketing,93162,7.2,42,2019,3.94,3.19,3.5,2863.41,93355.61,0.145
E102760, sales,Sales,86938,1.9,42,2025,5.64,1.61,3.5,5013.94,67721.72,0.248
E102761, sales,Sales,19974,8.1,46,2018,2.67,0.86,3.5,1937.24,92164.07,0.239
E102762, engineerING,Engineering,19689,6.2,37,2020,3.45,3.0,4.0,12977.96,122068.87,0.192
E102763,ENG.,Engineering,37627,3.2,50,2023,5.33,1.81,3.0,5457.79,104342.84,0.226
E102764,Engineering,Engineering,68776,3.6,41,2023,5.95,4.03,2.5,3554.11,102070.79,0.247
E102765,SLS.,Sales,77196,0.3,34,2026,4.99,4.58,,,59258.44,0.272
E102766,ENG.,Engineering,90225,3.5,30,2023,5.39,1.87,3.0,0.0,106136.28,0.116
E102767,SLS.,Sales,96369,5.9,29,2021,5.85,2.78,3.0,1303.2,,0.273
E102768, sales,Sales,73953,2.8,27,2024,4.01,3.43,,,74593.07,0.257
E102769, sales,Sales,11901,7.2,34,2019,4.26,3.07,3.0,2470.36,81767.27,0.281
E102770, engineerING,Engineering,70183,4.9,43,2022,3.1,2.23,2.5,2812.98,99001.6,0.315
E102771, sales,Sales,36960,12.3,46,2014,8.18,1.01,3.0,2847.75,100349.9,0.244
E102772,sales,Sales,49499,2.0,30,2024,3.24,0.5,,,70598.04,0.277
E102773, engineerING,Engineering,35414,5.5,36,2021,2.0,2.94,3.5,5053.68,113305.35,0.247
E102774,SALES,Sales,15827,1.0,31,2025,6.47,1.24,3.5,865.41,79899.88,0.236
E102775,Engineering,Engineering,53815,3.0,38,2023,4.96,3.0,3.0,10839.3,109806.5,0.183
E102776,marketing,Marketing,64570,5.1,32,2021,4.01,3.93,4.0,838.47,71267.13,0.1
E102777,Marketing ,Marketing,63042,5.7,38,2021,3.69,3.08,,,90060.39,0.168
E102778,Eng,Engineering,34106,2.7,35,2024,5.3,3.35,,,112572.31,0.232
E102779,Engineering,Engineering,54244,7.8,35,2019,4.3,2.91,4.0,5647.79,123363.23,0.193
E102780,Engineering,Engineering,45626,8.9,48,2018,6.01,1.68,4.0,5857.2,141779.71,0.216
E102781,Eng,Engineering,81898,2.1,32,2024,6.74,2.72,3.0,1720.8,76769.58,0.218
E102782,MKTG.,Marketing,29316,3.1,29,2023,4.23,4.1,,,63271.61,0.234
E102783,ENGINEERING ,Engineering,83687,2.9,38,2024,6.66,1.19,3.0,0.0,113319.75,0.166
E102784,Engineering,Engineering,22676,2.3,34,2024,4.34,2.73,4.0,8971.82,96996.62,0.218
E102785, sales,Sales,20531,8.5,42,2018,3.73,4.25,4.5,9887.57,102379.68,0.35
E102786,sales,Sales,27026,8.5,34,2018,3.36,4.29,,,89244.78,0.289
E102787,Mktg,Marketing,12702,3.0,38,2023,5.56,4.37,,,96848.57,0.127
E102788,SALES,Sales,31349,5.5,47,2021,3.73,1.33,3.5,4502.06,76209.18,0.236
E102789,Eng,Engineering,89728,7.2,32,2019,2.55,1.78,4.5,12755.76,131389.05,0.229
E102790,sales,Sales,55167,4.2,37,2022,7.22,3.28,3.5,0.0,,0.194
E102791,Engineering,Engineering,56307,2.8,30,2024,3.37,3.83,4.5,9268.35,106430.43,0.18
E102792,SLS.,Sales,52626,1.9,46,2025,3.89,1.28,3.5,2014.65,77601.64,0.247
E102793,SALES,Sales,75940,5.9,43,2021,2.76,1.37,3.0,5313.39,,0.294
E102794,Sales ,Sales,31276,1.1,34,2025,5.22,3.34,3.0,1523.72,,0.332
E102795,Mktg,Marketing,26294,2.8,28,2024,4.97,3.32,3.5,5249.89,69654.38,0.208
E102796,MKTG.,Marketing,53815,2.5,29,2024,4.96,3.0,,,76036.78,0.135
E102797,Eng,Engineering,39069,1.1,36,2025,5.58,3.47,3.0,0.0,66774.63,0.335
E102798,sales,Sales,70907,3.3,27,2023,5.06,4.8,3.0,2481.12,,0.259
E102799,SALES,Sales,63205,3.1,27,2023,5.04,1.64,3.5,7940.27,87028.8,0.193
E102800,SALES,Sales,25823,1.6,33,2025,4.84,1.89,4.5,7351.94,85874.66,0.218
E102801,Marketing ,Marketing,30681,8.3,40,2018,3.34,3.61,3.5,6680.57,107155.68,0.169
