subscriber,pre_spend,account_age,support_tickets,post_spend
0,24.13907283697947,7,2,35.210506964220016
1,60.407351807886535,44,1,73.11048211936439
1,67.49792504331505,48,2,80.06194131689257
0,63.370158524078704,9,3,66.69559084113158
1,46.934664100315274,20,0,61.928253039901776
0,45.64337776983276,37,1,58.08624508147752
1,56.66217756630886,11,3,76.84686434915744
0,62.23631729978104,2,0,63.56365876692634
1,59.03710154423545,22,2,87.44316875828737
1,65.60086836190084,48,2,77.46613615994056
0,34.71695064399897,36,0,37.65896882847825
1,46.58343531314548,5,0,70.47329403200419
0,35.89976101814369,7,0,48.65667502908025
0,44.208308358707875,6,1,53.43026943065077
1,65.22831337721458,56,2,82.86684370703058
1,51.61975881087843,22,2,71.05675803748682
0,89.10288744724654,10,0,94.77517203712013
0,52.90109550784575,46,1,61.314974433249695
1,50.895378208696044,40,1,68.24357334463137
1,51.59274379160325,46,0,72.35405941237099
1,40.43286960710096,46,1,66.31313245281805
1,49.132450814336096,20,2,68.8185373318102
1,66.91682040667469,28,0,83.28884486095393
0,51.70956002191659,23,0,67.8385741184856
0,38.09810405174793,35,3,50.709207132849095
0,36.12373069282047,1,5,41.59738884047626
1,43.24697162501235,29,1,64.99230260201666
1,51.107951516163205,9,1,70.92419801620905
0,67.90379803214392,9,0,75.60770133069903
0,29.89267037950345,22,2,45.06622974777967
1,45.202605831668656,2,0,66.24060946647816
0,52.164650291526186,16,2,63.368891650949884
0,22.494413485558482,40,1,31.95188508233551
1,37.49602575550391,58,1,71.30336984303052
0,39.80167190395721,6,0,52.20153765333847
0,38.06044439224252,55,0,45.10674805888052
0,52.87834317532471,13,1,54.93558234032513
0,47.59160585747304,33,1,60.38914087498391
0,41.67070846098446,19,0,51.353351802534625
0,56.419439398289526,15,0,66.62922663026565
1,75.84612076469375,33,2,101.27111551438408
1,74.58884775112628,10,0,89.80124896515711
0,21.158423419064956,1,1,42.36452357308455
1,58.656082757527095,12,2,72.03406834727174
1,47.32965064904242,43,1,69.17255957523402
1,52.327330142980344,29,2,67.59921272425322
0,44.02575449686177,17,0,49.43650615212029
1,51.76382944830803,4,1,72.35655769698222
1,52.27111094108028,29,2,79.23166710589477
1,41.315723639766155,55,0,67.88707370677058
0,36.55448678262229,7,1,62.84387803798444
0,43.26956476070774,44,0,54.3564334543772
1,53.51388896685148,13,0,74.50808587307705
1,58.98494512526396,5,3,80.51335398976619
1,62.8002346601022,6,1,80.81226677006798
0,42.587149653996306,34,1,58.506491086852236
1,54.25766850954105,53,1,70.70657844209
1,64.43753887929948,7,0,78.09035189605827
1,67.48392342716193,46,1,81.42099138064539
1,49.11750718802717,57,0,64.2538183967493
0,46.68602412590581,54,1,48.94077167964394
0,52.86686350754588,28,0,61.519621528328834
0,32.75438790653891,46,1,35.03020046725316
0,47.09585733446738,10,1,55.66963316604007
1,61.16879597709695,4,0,68.59436532183682
1,59.62920694165552,3,1,85.70949354977753
1,45.94598593454167,25,1,64.75626661062951
1,53.2657730163075,23,0,58.55446895233088
0,37.63024489563969,27,0,50.25813441474067
1,60.552382223375375,14,0,79.77001968037709
0,48.8326784579529,38,1,56.05964802838874
0,45.86072822455793,32,1,64.75378573386423
0,44.5741424585992,23,1,58.60595092706458
1,49.05659199650213,47,1,68.01342603800904
1,43.28183532602063,40,0,67.26005884448729
1,59.872145540038446,37,1,85.6439502322912
0,44.070746779757286,3,0,49.18344194260533
1,73.89446144041072,35,0,85.01306932110522
0,71.97815755222072,13,0,77.70853459023516
0,36.62684765218243,34,1,40.9277308444634
0,51.04556404143921,24,1,62.264799066942054
1,40.240150679957075,1,1,70.4273418338225
0,45.10028655217083,12,1,55.44835593872567
1,80.03641201467195,8,1,86.10844066942751
0,45.38642874326301,19,0,60.31938692672409
1,55.40339055616143,9,1,82.54111351144432
1,58.11981941012417,28,0,62.88932119665097
0,34.99055941275139,14,0,50.65242962559812
0,37.17356788386193,27,0,52.97550432743111
0,31.909664428878216,18,0,47.915856976697
1,36.710438991533344,42,0,60.54249119686985
0,7.249548360242265,41,1,26.397292360096873
1,58.16873601190442,6,0,75.2286360372014
1,80.81290761884105,33,1,102.05213632698384
0,52.217311085547905,37,3,62.224549885326645
0,28.75596710989089,42,2,55.05389373639358
0,40.35835425650078,25,0,57.02034416310019
1,43.11684732462505,13,2,65.04763213883419
1,34.73622834179936,54,1,53.20004102775819
1,62.90273957592735,23,2,83.1367692746253
1,62.153900665630005,36,2,75.54849774526858
0,32.668223092735104,33,0,42.84788244304855
0,60.87621566671262,21,1,66.88579082510515
0,72.90218995365898,34,1,71.92193268760009
1,78.5383730784434,56,2,101.63056936064956
1,92.97818034628943,36,2,98.3665862743084
1,36.47011025835204,17,0,60.53674769207886
0,92.36330639592805,10,1,89.90885816299503
1,44.68690417236817,23,1,58.59840796957777
1,41.11301816929229,44,3,61.75622221062999
1,54.90608562316768,59,4,73.21681915181263
0,41.269079988604815,2,1,60.61034228379596
0,55.98566210969789,35,0,66.87102850794419
0,30.198842183940474,14,0,45.23387755125387
1,46.41871096904848,57,2,70.9437387080423
1,69.28373351542518,47,1,84.02376687738722
0,49.14408062853266,45,1,56.26145878081653
1,52.12393680109824,41,1,68.40588172801311
0,57.12887907075967,2,2,62.105785354650514
1,67.5599244397649,19,0,85.52986987593975
1,25.171629317158505,16,1,42.84070054122437
1,58.76786077756152,43,1,75.86128537591998
1,45.97791291137355,44,1,73.40765989851806
1,52.49956842967758,25,0,73.52968147127181
1,65.89925254643565,1,0,82.22328743052344
0,32.08720022882234,2,1,43.0511195269395
1,34.81033337835366,48,1,53.54272243745448
1,20.968550604292908,27,2,53.07086738072653
0,41.76261587354335,2,3,53.91851851120254
1,69.95648516568224,58,4,83.41531209523369
1,48.191192172897956,30,1,67.03529893438784
0,29.898126565178213,51,0,39.48693743823567
0,42.714818831374295,10,2,54.73324244172805
0,27.682074447640655,19,1,42.68060182214307
1,33.122208474032576,42,1,59.556904573658976
0,55.8322836539557,16,0,57.06902794856168
0,32.39190010540957,13,2,46.581826490449494
0,66.68951457804953,48,0,76.16391386772057
1,48.93319563754496,50,0,68.34128742880175
1,51.28392055916788,56,1,77.76521675388958
1,45.82440548588159,8,1,69.90753696437235
1,61.59271757815585,56,0,84.70751992940248
1,61.747398316655165,50,2,74.0418837214333
0,55.02581527868257,31,1,54.91363112679973
0,58.47183658861472,45,0,68.19848125055566
0,46.818654951193615,25,2,47.310076188605706
1,58.13304510363573,59,1,73.52665107319035
1,44.9318333678929,39,2,65.80233771280722
1,50.03347433243603,21,0,73.76833314824033
0,45.880343759505536,55,1,57.16455679446807
1,43.14172191021206,56,2,71.78043676325605
0,39.663323034173146,57,2,48.251195988965925
1,57.015351557883285,50,1,71.06189022293438
1,69.65908869220195,38,0,97.05136590579839
1,67.56652957504339,41,3,83.29147291912942
0,31.15151996081847,29,0,45.572791070222586
1,69.3380457711031,6,0,82.65304409803383
0,45.22762247573107,18,2,51.76925289564272
1,59.01099522718388,49,1,76.42379314418446
0,36.406770019291834,44,2,54.37472331021568
1,52.12969870811008,35,1,70.59513768854097
0,54.7058477434536,27,2,51.30706438727034
0,27.73092812120521,5,3,36.67302374467658
0,59.12400749516284,7,1,76.73010644776747
1,70.18902511757473,10,0,73.48454188851498
0,47.38028081477558,10,3,54.25945417328792
0,70.4025219624202,51,2,78.52075851395014
1,47.15459759821389,57,0,70.04437971588207
1,62.74376796569926,58,1,82.62883562555415
0,16.721450510733504,28,0,37.84609438346282
1,86.28166668970195,36,1,97.92815826690655
0,72.43187367864435,10,2,72.83932615021912
0,45.73061743619482,50,0,55.48837052293138
0,20.41866460034273,35,0,42.30484331035916
0,54.32042552458234,53,0,55.163533220691626
1,28.341116793893647,35,1,50.380487180573944
0,56.67280306336232,37,2,65.43323731887807
0,56.17348578746423,48,0,61.6601492935516
0,35.87895246496963,20,1,46.081366958798746
1,66.81450535421567,13,0,85.4847902370128
1,62.0836205420926,11,1,80.33230282131146
1,64.63735005932845,58,3,86.44944627650462
1,50.13286555503343,45,2,72.87595163395775
1,28.767138996294403,19,2,58.19188483374844
1,64.66808408316706,28,0,78.49962867521143
0,45.944429012963134,38,0,69.78426837241862
0,29.153297852109965,56,1,34.93007767125892
1,70.2805904896149,45,1,90.24310153684323
0,81.49111280753763,4,0,80.1161879578789
1,49.38127806531195,57,1,61.307785702938816
1,82.38681731904938,54,1,104.26135407881986
1,51.36972092917024,37,0,69.23791577399679
0,44.293161437504736,19,1,49.057881871692274
0,40.54312318721784,37,2,50.41626894656616
1,74.55623611989114,53,1,86.23806332020308
0,38.29784177918342,14,1,49.832093153765534
1,61.02903964962481,31,0,77.18248167571781
1,41.612542474111876,28,1,56.49367831677111
1,43.095398561384556,36,0,64.79377071073466
1,65.4537454095435,44,0,82.29797610384229
0,44.2994473056597,38,1,63.556133052842895
0,43.928069308695605,19,3,62.3710605144244
1,66.9920704576221,42,1,83.62327678362504
0,73.96095939832435,1,0,81.47173096027575
1,59.6703470492635,23,0,72.49467321567889
1,40.17845336564076,55,0,65.43861803536409
0,42.34087251053631,28,0,67.53676240493999
0,51.19872895610056,48,2,55.235259241451566
1,54.813950928884864,4,1,70.7963881346182
0,35.182011347903426,41,2,49.37374704621273
0,60.84556909369796,18,2,69.60055550754437
0,51.282699944593986,49,2,61.598089323836945
0,24.264375220428057,47,1,35.980678955622174
0,36.06610276308904,51,1,41.843548114610364
0,42.43806989522504,39,0,49.66761240308339
1,48.90713466738417,25,1,73.27675621853543
1,78.33918193255994,18,0,102.83956375463619
0,53.572569592094425,6,0,65.54364767250887
0,37.38842165152062,19,0,48.22460854646709
0,53.309462064607445,53,2,66.78316511899882
0,44.71868378819178,12,1,48.99082664571352
1,54.87137359300313,25,0,73.73896573738777
1,58.70851530553422,35,0,73.986587630215
0,68.13845970835908,1,0,73.09527652092576
1,49.63570256494961,5,2,66.88485233711872
1,74.5844079139975,1,2,84.11586103544191
0,63.62033993804287,8,1,79.39780979052725
0,39.38840682781718,39,1,48.39871019756481
1,83.14783498622697,47,2,93.38475495879169
1,54.90491769905147,43,0,73.63520902566395
0,37.47313244041647,18,0,51.013646959739205
1,74.79369576845633,46,1,97.90685048288128
1,81.16666377797667,59,0,95.78551374825001
0,49.504621044206594,9,0,62.37252351321195
0,42.445246094366055,5,1,44.724954106972966
1,47.41437563819507,55,1,69.45521985734872
1,60.720975912765496,4,1,74.77925904672192
0,69.16784982545771,44,1,71.62715911860437
1,58.5573099629536,29,1,70.90398510172865
1,51.52584812707655,1,1,69.54138625883874
0,72.47017655456642,30,1,79.89115781446581
1,45.30745290422717,56,1,68.40576932584733
1,65.46379007550361,45,1,83.36379614444242
0,45.67905802473082,1,2,53.42801389533135
0,56.46534437016339,3,1,61.54754570736841
0,48.29656152814323,22,4,56.54941585466154
0,49.16221726020784,8,0,59.866391937411855
1,44.339202238066854,56,1,57.62456723162289
0,70.17281046771042,18,1,74.85176267134152
0,39.00610942837197,25,0,49.344174692356845
0,38.896516211769374,48,4,52.885166554301286
1,81.81490348767664,52,0,109.60335707741302
0,64.66771346981497,20,1,71.67642173153195
0,14.223294519604451,31,0,31.43773504624927
0,41.52111891184394,30,0,56.51637284409572
0,22.820159936569187,16,1,37.24445693507625
1,35.73963959877118,2,1,60.743008124149654
1,2.9222800064894017,17,0,38.874052208377506
0,47.94515633459086,10,3,56.89408235181874
0,32.87087271258032,7,1,53.91553819522342
0,50.898578851946574,59,2,61.68590073443251
0,25.62318111676213,42,0,44.48373608450835
1,51.2436777975806,51,0,76.13607575148943
1,43.77625582819509,52,0,71.63864730787826
1,72.52929447782893,59,2,93.70593962754937
1,71.17035292618438,9,1,93.89583142981446
1,61.78018404515424,54,3,80.28021088376254
1,45.10079329008181,17,3,62.56703112331952
1,79.7807059289044,9,2,94.33157552625636
0,26.70447083240269,9,0,35.98555492484147
0,28.94662055654506,37,3,41.508161387936475
1,48.74325350166403,24,1,66.03514550582491
0,83.81057163381678,39,1,79.57954051704152
0,46.96491639694869,11,0,62.174670435246554
0,47.251321351860774,8,0,64.47412870309141
0,28.37134465832286,25,1,39.051946549247816
1,64.18894377905568,46,1,84.54997866398269
0,64.2976438149403,2,1,84.73048432252102
1,61.83612802099865,10,0,85.42695962614181
0,40.56168990728956,53,0,47.317933772675886
1,39.39939847440492,24,1,66.00235591885435
0,30.603166243925443,48,0,43.627885314512774
0,51.258087526414,16,1,65.36675976120559
0,33.79389006082248,19,2,58.597883299877125
0,32.33875242126067,59,2,45.532031034182815
0,43.644639246339864,31,1,61.973547552549356
1,42.66265737223676,11,0,60.36582034226724
0,41.93032206767067,6,3,51.13538852127593
0,56.99666895260392,6,1,55.71739835570749
0,51.18571703225419,32,2,69.0765333970182
0,45.67765954233324,39,1,48.24013809138744
1,52.74519392467223,48,0,66.53862513048702
0,35.12709438343052,13,1,49.23617285464746
1,51.57917935864517,59,1,81.51229727463682
1,52.259037392669505,3,1,62.293128254314105
0,27.454297109637793,56,1,43.80991067818091
1,64.93540631555543,56,2,74.82899683272282
0,36.77849442159507,41,0,57.808841328499156
0,51.354646988096526,56,0,61.93599397381935
1,67.46617610802906,35,1,91.75035619681995
1,63.88515136570804,38,1,77.29358519828007
1,50.515000828532536,57,0,68.13210105859106
0,44.56251495676897,17,2,50.98002240665902
0,64.21267862863351,3,1,78.61405544360204
0,60.1204246671293,34,0,75.20800914716368
1,40.72452469933805,12,1,59.30186518170522
0,38.076595294974645,24,0,55.33948138391386
0,18.914672274560026,6,0,34.619057425799475
1,52.31047762525381,42,1,62.132427219641954
0,48.759533824724016,11,2,61.523636298984364
1,67.04287061963814,48,0,87.91374087188652
0,55.3858264022055,27,0,69.82072136219985
1,70.01343791259036,48,0,86.37237544589985
0,39.53953658125744,24,0,49.92456322900898
1,67.07225496451427,18,0,81.17534300137572
1,42.06625431343017,27,0,68.175369959003
1,61.66394092688408,54,0,81.43460259728727
1,28.118624112039598,55,1,49.311518476306844
1,53.52702949049283,56,1,74.23771130025136
0,20.22968087831135,41,2,39.79767171578943
0,45.992937710873676,21,1,60.5172162541604
0,56.60530990816871,59,2,65.2789973554067
1,42.18547173153357,51,2,69.96708371649495
0,34.24343556866049,34,2,43.45470375948798
1,62.691777039439,56,1,80.39594815928783
0,48.44805815229615,33,1,63.422636226512104
0,42.65644029453993,58,2,55.68067533135233
1,50.62843881731415,48,1,70.92087098985488
0,89.55003712918383,54,0,87.91338924774436
0,67.30254274672316,18,1,67.40369809493676
0,67.4386050228176,3,1,70.52640764912863
0,56.53319478488546,24,1,71.08964473422076
0,52.49727908865721,1,4,58.7362842662761
0,14.058765675043759,6,1,31.252638364754105
0,39.81529480305302,19,2,61.801236662296034
1,42.79138380196288,22,3,69.3717412398402
0,21.876619039287004,51,2,36.74674555930309
0,32.6387631467685,43,2,44.8812240852171
0,20.287452936160488,59,0,43.43185222665774
0,49.42514246453941,8,3,57.82919159669485
0,62.28148956273224,5,0,69.86573013708578
1,66.60161777936493,52,0,82.33821848723727
1,56.22176693118862,9,1,83.17412498668834
1,35.549054882021466,47,0,58.3999476421394
1,21.01902262220061,21,1,45.19490664795358
1,23.64696950897747,28,3,52.389533686735966
0,30.965261341182522,46,0,54.5096129625972
0,36.66710452946488,4,1,43.22597867225851
0,47.6037725301262,56,0,59.80931336838711
0,34.787536728095475,24,1,43.68571918624153
0,55.084638405023924,8,0,71.24599699307304
1,46.515897458007906,52,2,61.64191275398485
0,50.15818567611539,17,2,64.18062484172505
1,67.10375829006807,34,0,80.00893452229398
0,32.296523986994444,20,1,54.05117044442313
1,56.28056867438553,16,1,87.11289445303777
1,49.7904015728589,10,0,75.98713690599489
1,44.99770578545457,34,1,65.78504624071233
1,63.278844812989405,43,0,74.60039496144192
1,63.18521231835511,10,1,81.50809355626451
0,35.80263806017358,30,2,49.94628593632198
1,47.26759124213114,30,0,79.46150969580104
1,54.21817523876098,51,0,74.04349083783337
1,45.90489877966123,25,1,63.167441475409234
1,58.77531998431697,57,0,78.04473338165165
0,54.21788026865413,46,1,61.457712559590064
0,77.48841860534019,43,0,81.51958377808322
1,27.045812961053187,41,1,62.4506707640653
0,48.16346015378904,7,1,54.293831630933425
0,36.37246232731714,47,1,53.90548496741911
1,59.061611831585665,20,0,75.6782609807367
0,25.74242164931683,17,0,40.42029586916653
0,55.1946906533733,3,1,64.09317575177283
0,40.54927352977488,47,0,47.59977541490849
0,38.987572008184785,46,1,54.132432489251016
0,28.302526946889692,40,2,31.354415919899843
1,43.023860806984906,36,1,62.915730316051274
1,66.26750795436388,26,1,84.48932178867112
1,49.62216974705781,10,1,72.58677736467628
1,59.41520626811712,34,0,80.1870208887121
1,74.96962732949413,14,2,84.33343222094322
0,53.95633377233864,8,0,61.081650227100305
1,41.61800641906489,55,2,63.99981279894819
1,57.008783227741844,27,1,71.8531860346771
1,41.83555780528562,10,2,64.35520106247786
0,42.43365975054246,57,2,56.65004906332296
1,27.20160800571523,50,0,49.051659270480755
1,63.893862366265886,15,1,84.32759476651024
1,44.20996136525841,37,1,64.09719179613856
1,52.73147368723793,22,1,68.10364461629693
1,34.46057107090041,45,2,64.17369389079636
0,56.539214445732085,50,0,62.81064012126964
0,38.570881427973745,31,0,43.67307724020901
0,47.87436917447263,2,1,55.74387142258253
0,63.16739046858689,45,0,71.76594161032227
1,61.86138968348794,31,1,81.17308665546513
1,49.669548912245894,14,1,64.28779574419208
0,23.478034509399226,10,0,41.894317208637425
1,94.89215855090961,30,2,105.70130653450025
1,76.18788455409704,36,0,83.69692302493581
1,60.840122373324476,47,0,70.31368631667878
0,38.70194327613544,40,1,52.02118575231117
0,48.29611757447053,15,0,57.03059081188057
0,41.84869355335225,14,0,49.056456470448936
1,68.95783908644583,31,0,82.06458895417569
1,53.937543362777504,29,0,72.65845510856978
1,38.237542124602506,27,2,59.97732759386749
0,42.93867351312827,21,0,53.74554503862396
0,66.81782213854856,9,1,72.71255952871041
1,74.00146770230717,20,0,99.06127430947102
1,72.92497345229368,35,0,85.78809948375127
1,61.35548097580966,58,1,82.73107476437578
0,46.21062696796045,15,1,60.00918522347327
0,1.3772926200631943,24,1,18.19636688898565
0,54.457400357123326,49,0,55.07244077079653
1,49.972568617338496,57,1,67.87900370605301
0,52.09973144482031,16,4,53.39585113685651
1,50.80846020549809,36,1,61.585315049918314
1,30.106067570762644,11,0,51.54064903911504
1,58.361128352767786,57,2,77.08570844641791
0,59.483244710477756,8,1,66.51553856626565
1,60.23508173089489,3,1,70.03360141117375
0,64.1986550536008,19,2,65.28666349271839
1,59.06077467382435,46,4,78.00120212043052
0,43.849558826916336,41,1,58.17863900373694
1,48.93744728125865,3,0,64.97838736184477
0,51.36687300880065,36,2,60.95289443461288
0,51.615491736599274,25,0,62.32276379356584
1,64.97326483957595,36,2,90.61301520845686
0,59.655031295337366,11,0,75.63007261690716
1,81.1601515935493,51,1,97.90667066755627
0,83.09703469827008,16,0,76.23816491910034
1,51.194743739208874,55,1,78.34770574603375
0,-7.5498332268905415,54,2,16.324353679788107
1,68.55248699190899,17,3,81.59397049107837
0,41.894354915194185,42,2,63.37063225355053
1,37.9777411725349,24,1,58.80355443891518
1,44.0233208751595,17,0,75.97088785789002
1,43.300354297780906,48,1,58.997778008448606
0,59.18404715158089,20,0,65.20773239028772
1,26.60846331310662,22,2,40.99634252158705
1,33.83418881312598,6,2,54.7463427432687
1,55.14737831296125,7,2,80.14098988986001
1,59.344160456199624,14,2,74.68783363326823
1,59.62312467404018,11,0,73.51552023212125
0,38.19445581600051,12,2,56.81065775520032
1,35.3260152610064,46,1,59.04905645485675
0,42.400477493181214,5,1,54.60320122792662
0,53.59809128427088,5,0,57.39944477662534
0,72.28216053908824,20,2,72.7718527039032
0,19.288442213438746,54,0,34.195828114744025
1,46.6890686456245,55,0,57.69007354252582
0,30.009823384621946,58,1,48.01218672547719
0,25.216359839697652,15,0,43.2324568913388
1,64.50434968017225,26,1,83.69160380503979
1,58.16936861749008,33,0,69.95434446687065
0,56.74150273920893,57,1,68.91402969106035
0,63.8153875959649,30,2,66.78317988148429
1,42.80421654850796,24,1,70.44765952793622
0,43.51043725499708,23,1,53.28045947458346
1,82.78595925083862,9,0,96.61874678651563
0,46.301434186106384,3,1,60.19561070030057
1,61.02698169581137,58,1,80.32319392786731
1,50.095723114449726,36,0,54.050155627402575
0,22.276122048823773,48,2,29.187518925341852
0,19.330564942980978,7,1,31.539031760574705
0,41.31523670090143,22,2,55.08364110417507
0,65.84151877504983,14,0,81.2707420619582
1,61.82437484954006,48,0,77.9258321965108
0,63.71115746336051,29,2,75.02486028239198
0,35.19430731595527,50,2,51.54712434533718
1,74.23808735183471,16,2,82.69003346572099
0,35.526600497204235,48,2,48.3948818378051
0,53.19236598004953,34,0,59.54469696020334
1,49.84471565138395,10,1,65.27684038668643
0,47.39189269528121,7,2,66.4211973964211
1,70.0788820744341,25,1,87.9732828208249
1,39.42334219751059,27,1,57.366658441666395
1,29.75592116432108,15,1,50.82291697145682
1,50.29993229309629,32,0,70.88757347526207
0,44.0025989857021,28,2,57.06027006629585
1,100.66074378623969,9,0,100.74215640922598
0,60.14761214659963,7,3,74.77344919414261
0,43.859891371720636,59,0,56.108315488171634
0,34.1583264621937,56,1,42.70875969125618
0,21.79567384146823,16,2,49.51951340542482
0,34.621713713938504,26,0,49.8763181555146
1,51.72412657638698,35,1,79.12378523026125
1,71.40992977392153,17,2,93.34813800961592
0,66.82533713581878,23,0,83.55285389576952
0,53.43642247469569,8,1,68.04177540120631
0,45.15248501446273,2,0,60.8459039217458
0,54.03218534618232,31,2,67.05093894074818
1,42.22043003773136,57,1,70.97532374472222
1,75.77545993645813,52,0,87.80630324827467
0,47.1621472808738,58,0,59.80784899037867
1,48.7049321262991,59,4,66.21688666157047
0,16.762663624689978,57,0,38.06866644502287
0,47.06847730215854,32,0,56.162057074527816
1,62.547262069474115,29,1,78.91760493809659
0,33.98416134442182,3,1,37.65221690803854
0,38.739194982607806,8,2,60.95657823873433
1,61.89066526600497,59,1,73.31090707923187
0,27.8501416472292,2,1,44.42006655012537
1,65.86701511312877,31,1,85.76179563765537
1,42.01784164740347,51,0,70.66444250547005
0,44.171476692631956,49,1,52.87391680855141
0,33.14182392311609,37,0,39.71878140593126
0,55.67069390641825,20,2,69.34163631827803
1,86.89807977544069,29,0,105.3314654542987
0,61.72245859190948,17,3,71.21913410239782
0,37.03572107089197,10,1,49.8681823504677
1,67.03430878237214,41,0,83.45156670266562
0,45.24980681098626,22,0,50.675106682088135
0,70.6172747214134,6,0,65.28472104398114
0,62.100146032465446,43,1,77.96407917426048
0,5.8528765179240025,34,2,24.744394970115145
0,34.93880550567459,31,3,52.05906894334302
0,64.16577834253084,55,0,69.57182650141372
1,52.27485908217526,12,0,70.06133662611812
0,34.64366078438224,12,1,45.38677104623915
0,40.49615726759281,16,1,51.41669810978772
0,21.40645069865929,25,1,42.762819204609194
1,48.67440068710406,22,0,69.60619431496286
0,83.16034589023647,27,1,94.93552780783308
1,62.07400086098488,24,2,73.99214904506779
0,82.85625501782636,12,2,85.40101640556678
1,63.235956346849704,53,0,80.32462742910718
0,65.41219015029037,18,0,75.97746315381072
1,79.61118031617536,45,0,90.18892630032963
0,55.658948890133395,47,1,70.29149371325046
1,47.1915901773968,16,1,70.93372330900048
1,65.48986274933019,4,1,90.39284224037384
1,71.80760355682827,12,1,84.91009848174329
1,42.800530359316866,49,0,55.92409186459584
1,39.17646376489956,33,0,66.16656799026431
0,52.082840486463205,22,1,67.13318182819734
1,62.47248300397493,18,1,68.3913579165577
1,61.97136572992343,54,0,82.4068480591463
0,28.637485997186012,48,1,44.467209973281726
1,78.67409100594983,33,1,90.22076942862829
0,40.382526059047244,27,1,60.08718230140638
1,46.02402504667131,42,1,64.7035225550045
1,36.4601846001827,19,0,67.68111112054956
1,90.47493253905631,48,0,107.0720463879076
1,53.63106005431951,14,0,76.48974005589452
0,37.235373789776524,25,1,52.2225906191964
1,62.958853249436686,34,1,84.03085772122535
1,61.53703668965049,24,1,76.2571518045385
0,47.184094646301745,38,1,51.76585084781969
1,62.60910069175075,54,2,88.58884419973408
1,37.62062058753703,23,1,57.259145894960135
1,42.60622587576122,5,1,63.02431508560608
1,19.846750181509055,44,1,39.17186999165178
0,30.140733736706558,59,0,47.20407915259032
1,77.11446208506028,36,0,86.38388123065208
1,74.62142941583471,54,1,91.77102237013455
1,50.98682972973444,24,0,69.17176806285033
1,74.94397170784757,36,1,91.11303312076537
1,47.59888270087543,5,1,76.52850324412823
1,46.34884546148138,39,0,61.413614176940804
1,50.847659726983345,6,1,68.09614219482748
1,48.12617607014652,45,0,64.65219334183044
0,46.772055146597296,36,0,59.88990623751089
1,67.15097160724329,45,3,85.78917924714236
0,52.252034809343044,4,0,60.72031869307736
0,60.68722646650707,10,2,74.42005346116775
1,65.47070787915996,52,3,82.51524033439154
0,55.822786934821,1,1,61.60645781219187
1,35.44593011137642,21,1,64.95399953776904
1,29.70701166553942,40,1,52.573130180847706
1,52.231709522109576,39,1,70.9449302118367
0,47.43115542762598,37,3,57.51826076671494
0,51.31087143380183,3,1,62.16982992085621
1,49.75918941127121,47,2,75.74233753197952
1,88.75360490249851,31,0,105.4642010090129
0,30.04660616537993,27,1,47.142229697247956
1,20.15080595268313,17,0,41.277180644718555
1,54.985652502794146,23,0,73.87117516422288
0,44.35366168117707,13,0,54.77898303191532
0,54.74101804594927,47,0,66.59460157190915
1,58.75824533426002,27,0,76.03821763934354
1,69.26157042768347,51,1,92.59803232819274
0,27.391612694240923,20,2,45.138114280047
0,41.64923153214256,46,0,56.271904938490614
1,56.43141888321146,53,0,70.25779660031083
1,61.5569539353084,13,0,75.65752343317003
1,82.9017432543258,44,3,93.69598770908459
1,64.33555956670801,24,1,81.51055219785171
1,49.148171061705845,55,0,75.27422588424493
1,36.64346370586007,41,0,55.510304264966265
1,41.53565220921471,59,1,55.123438240549035
0,41.1094576556434,3,1,60.05517133526873
1,59.828504427706406,43,0,75.55807074382354
1,53.85496168378746,10,1,72.76693934733605
0,30.145256437367316,1,4,49.154336640327614
1,43.4614779636435,49,1,70.62514661004174
1,63.16321330177131,58,1,75.96685083081823
1,55.27493532461089,13,0,75.56178938469242
0,58.52966924019156,14,1,73.79000455961504
1,55.743825650858945,33,0,74.80745473800907
1,74.39646101913289,2,1,95.05261933643872
0,53.54064595736555,2,2,63.660171403039705
1,44.20965803193953,39,1,70.8755355567507
0,36.26367438299659,41,0,55.66785659000476
1,53.74414187314568,56,0,81.66873654735546
0,13.389439778373742,31,1,33.082169259491316
1,47.23566497250932,4,1,65.82935778805135
1,46.91240210117984,34,2,68.90514402039994
1,29.532937195740786,19,0,55.28903153577056
1,36.07601242016006,58,0,58.91698509839162
1,62.14486295222362,37,1,83.39655761382802
0,53.46067623612444,9,0,65.60233423960138
1,51.526825005609915,24,2,72.6388684853733
1,54.59521300898034,13,0,84.68091626355532
1,51.38941381923385,44,1,67.04593785482675
0,68.64293844287472,30,0,76.74999055110172
1,51.85143772555473,19,1,71.52973318111175
1,28.126803292718744,41,0,43.27432422786245
0,74.45194947311616,10,2,76.41619333097826
1,55.555104009932684,51,1,67.3750279775886
1,41.16119403807399,42,2,67.10749132936807
1,31.198974225574723,44,0,48.67332574496375
0,55.93871331437068,14,3,57.87486291837398
1,48.24241992538437,40,2,67.56841698251715
1,73.61220179048613,48,4,87.15316271019886
1,44.81139078999758,49,3,63.86018541810766
0,37.439288154763,20,0,44.50874320535553
0,63.43694327353893,4,1,75.22795897008685
0,63.87922839075247,38,2,70.23252335686993
1,52.52977051415293,44,2,76.88623238219651
1,60.14535571512363,50,1,73.19441465412869
0,49.43469318886643,39,3,56.351337534581795
1,53.50797651513871,5,0,68.43821222758302
1,67.47486323845885,42,1,83.85302944643621
